_id,source,app_name,score,at,content,clean_content,label_sentimen
6a02c0c3734d74d8e8271024,PlayStore,DANA,5,2026-05-09 11:34:32,"Alhamdulillah, stabil, dan cepat",alhamdulillah stabil dan cepat,1
6a02c0c3734d74d8e8271025,PlayStore,DANA,4,2026-05-07 11:33:29,Alhamdulillah. 👍👍,alhamdulillah,-1
6a02c0c3734d74d8e8271026,Quora,E-Wallet Discussion,NaN,,All the copayers can see the funds and transactions of the wallet.,all the copayers can see the funds and transactions of the wallet,-1
6a02c0c3734d74d8e8271027,Quora,E-Wallet Discussion,NaN,,"All the keys you need will then be stored on that wallet, you print it and keep it in a safe place. The downside of this is that anything can happen to paper… It could get wet, or if you have a fire…it’s gone. But of course you could print out several copies and keep them safe, or alternatively store them on a USB stick that you keep offline until you need it,",all the keys you need will then be stored on that wallet you print it and keep it in a safe place the downside of this is that anything can happen to paper it could get wet or if you have a fireits gone but of course you could print out several copies and keep them safe or alternatively store them on a usb stick that you keep offline until you need it,0
6a02c0c3734d74d8e8271028,Quora,E-Wallet Discussion,NaN,,"All the keys you need will then be stored on that wallet, you print it and keep it in a safe place. The downside of this is that anything can happen to paper… It could get wet, or if you have a fire…it’s gone. But of course you could print out several copies and keep them safe, or alternatively store them on a USB stick that you keep offline until you need it, or on a computer that’s not online.",all the keys you need will then be stored on that wallet you print it and keep it in a safe place the downside of this is that anything can happen to paper it could get wet or if you have a fireits gone but of course you could print out several copies and keep them safe or alternatively store them on a usb stick that you keep offline until you need it or on a computer thats not online,0
6a02c0c3734d74d8e8271029,Quora,E-Wallet Discussion,NaN,,"All the rest of the paraphernalia is the stuff you need in order to make the system described above, work in the real world.",all the rest of the paraphernalia is the stuff you need in order to make the system described above work in the real world,0
6a02c0c3734d74d8e827102a,Quora,E-Wallet Discussion,NaN,,All these transactions and more can be done through your digital wallet in addition to a lot of promotions that e-wallets can,all these transactions and more can be done through your digital wallet in addition to a lot of promotions that ewallets can,0
6a02c0c3734d74d8e827102b,Quora,E-Wallet Discussion,NaN,,All these transactions and more can be done through your digital wallet in addition to a lot of promotions that e-wallets can reward you with like cashback and other offers when you use their applications.,all these transactions and more can be done through your digital wallet in addition to a lot of promotions that ewallets can reward you with like cashback and other offers when you use their applications,0
6a02c0c3734d74d8e827102c,Quora,E-Wallet Discussion,NaN,,"Allahabad, Uttar Pradesh, India",allahabad uttar pradesh india,-1
6a02c0c3734d74d8e827102d,Quora,E-Wallet Discussion,NaN,,"Although all mobile wallets are e-wallets since they are electronic payment software that run on mobile devices such as smartphones, not all e-wallets are mobile wallets because some may also be used on PCs.",although all mobile wallets are ewallets since they are electronic payment software that run on mobile devices such as smartphones not all ewallets are mobile wallets because some may also be used on pcs,0
6a02c0c3734d74d8e827102e,PlayStore,DANA,5,2026-05-07 08:40:17,Aman dan mudah,aman dan mudah,1
6a02c0c3734d74d8e827102f,PlayStore,DANA,5,2026-05-07 21:15:56,Aman dan terpecaya,aman dan terpecaya,1
6a02c0c3734d74d8e8271030,PlayStore,DANA,5,2026-05-08 15:25:48,Aman dan terpercaya,aman dan terpercaya,1
6a02c0c3734d74d8e8271031,Quora,E-Wallet Discussion,NaN,,Amazon Kindle Direct Publishing,amazon kindle direct publishing,1
6a02c0c3734d74d8e8271032,Quora,E-Wallet Discussion,NaN,,An E-wallet is a simple concept where customer and e wallet companies both are beneficiaries. Let me explain clearly how.,an ewallet is a simple concept where customer and e wallet companies both are beneficiaries let me explain clearly how,1
6a02c0c3734d74d8e8271033,Quora,E-Wallet Discussion,NaN,,An e-wallet allows you to save your money on your device in a digitized format and to use it you will need to download an e-wallet mobile app managed by a bank or a company.,an ewallet allows you to save your money on your device in a digitized format and to use it you will need to download an ewallet mobile app managed by a bank or a company,1
6a02c0c3734d74d8e8271034,Quora,E-Wallet Discussion,NaN,,"An e-wallet allows you to save your money on your device in a digitized format and to use it you will need to download an e-wallet mobile app managed by a bank or a company.\n\nGenerally speaking, e-wallets can be used for shopping, booking plane tickets, school fees, and so on. It can do nearly anything that can be done using physical cash.\n\nRegarding the common electronic transactions that we generally make on digital wallets or e-wallets, it can be but not limited to:\n\nMoney Transfer ( Locally/globally) even through bank transfers or from wallet to wallet.\nUtilities and mobile bills’ payments\nPay you\nContinue Reading",an ewallet allows you to save your money on your device in a digitized format and to use it you will need to download an ewallet mobile app managed by a bank or a company\n\ngenerally speaking ewallets can be used for shopping booking plane tickets school fees and so on it can do nearly anything that can be done using physical cash\n\nregarding the common electronic transactions that we generally make on digital wallets or ewallets it can be but not limited to\n\nmoney transfer  locallyglobally even through bank transfers or from wallet to wallet\nutilities and mobile bills payments\npay you\ncontinue reading,0
6a02c0c3734d74d8e8271035,Quora,E-Wallet Discussion,NaN,,"An e-wallet allows you to save your money on your device in a digitized format and to use it you will need to download an e-wallet mobile app managed by a bank or a company. Generally speaking, e-wallets can be used for shopping, booking plane tickets, school fees, and so on. It can do nearly anything that can be done using physical cash. Regarding the common electronic transactions that we generally make on digital wallets or e-wallets, it can be but not limited to:Money Transfer ( Locally/globally) even through bank transfers or from wallet to wallet.Utilities and mobile bills’ paymentsPay your domestic helpCash-out (You can withdraw cash from the ATMs)Pay contactless with QR code payments in different outlets.Pay FriendsRequest payment from friendsSplit bills with your friendsAll these transactions and more can be done through your digital wallet in addition to a lot of promotions that e-wallets can reward you with like cashback and other offers when you use their applications.",an ewallet allows you to save your money on your device in a digitized format and to use it you will need to download an ewallet mobile app managed by a bank or a company generally speaking ewallets can be used for shopping booking plane tickets school fees and so on it can do nearly anything that can be done using physical cash regarding the common electronic transactions that we generally make on digital wallets or ewallets it can be but not limited tomoney transfer  locallyglobally even through bank transfers or from wallet to walletutilities and mobile bills paymentspay your domestic helpcashout you can withdraw cash from the atmspay contactless with qr code payments in different outletspay friendsrequest payment from friendssplit bills with your friendsall these transactions and more can be done through your digital wallet in addition to a lot of promotions that ewallets can reward you with like cashback and other offers when you use their applications,0
6a02c0c3734d74d8e8271036,Quora,E-Wallet Discussion,NaN,,"An e-wallet is a prepaid online account, accessed via a mobile app or a desktop, which allows a user (an individual or company) to deposit and store money (which then becomes e-money) for any future online transaction, with the option of later withdrawing it.",an ewallet is a prepaid online account accessed via a mobile app or a desktop which allows a user an individual or company to deposit and store money which then becomes emoney for any future online transaction with the option of later withdrawing it,0
6a02c0c3734d74d8e8271037,Quora,E-Wallet Discussion,NaN,,"An e-wallet is a prepaid online account, accessed via a mobile app or a desktop, which allows a user (an individual or company) to deposit and store money (which then becomes e-money) for any future online transaction, with the option of later withdrawing it.\n\nSome experts make the distinction that e-wallets require money to be moved and loaded onto them prior to any transaction (online or offline), whereas digital wallets simply save the user’s card details for easy future transactions, with the money remaining in the user’s bank or card account.\n\nE-wallet company is not a bank but regulated by f\n\nContinue Reading",an ewallet is a prepaid online account accessed via a mobile app or a desktop which allows a user an individual or company to deposit and store money which then becomes emoney for any future online transaction with the option of later withdrawing it\n\nsome experts make the distinction that ewallets require money to be moved and loaded onto them prior to any transaction online or offline whereas digital wallets simply save the users card details for easy future transactions with the money remaining in the users bank or card account\n\newallet company is not a bank but regulated by f\n\ncontinue reading,-1
6a02c0c3734d74d8e8271038,Quora,E-Wallet Discussion,NaN,,"An e-wallet is a prepaid online account, accessed via a mobile app or a desktop, which allows a user (an individual or company) to deposit and store money (which then becomes e-money) for any future online transaction, with the option of later withdrawing it.\n\nThe terms ‘e-wallet’ and ‘digital wallet’ are used interchangeably within the industry, particularly in the world of blockchain. Some experts make the distinction that e-wallets require money to be moved and loaded onto them prior to any transaction (online or offline), whereas digital wallets simply save the user’s card details for easy f\n\nContinue Reading",an ewallet is a prepaid online account accessed via a mobile app or a desktop which allows a user an individual or company to deposit and store money which then becomes emoney for any future online transaction with the option of later withdrawing it\n\nthe terms ewallet and digital wallet are used interchangeably within the industry particularly in the world of blockchain some experts make the distinction that ewallets require money to be moved and loaded onto them prior to any transaction online or offline whereas digital wallets simply save the users card details for easy f\n\ncontinue reading,0
6a02c0c3734d74d8e8271039,Quora,E-Wallet Discussion,NaN,,"An e-wallet is a prepaid online account, accessed via a mobile app or a desktop, which allows a user (an individual or company) to deposit and store money (which then becomes e-money) for any future online transaction, with the option of later withdrawing it. Some experts make the distinction that e-wallets require money to be moved and loaded onto them prior to any transaction (online or offline), whereas digital wallets simply save the user’s card details for easy future transactions, with the money remaining in the user’s bank or card account. E-wallet company is not a bank but regulated by financial license, independent from bank, company. Many users prefer to use e-wallets cause they can avoid many typical for banks processes.",an ewallet is a prepaid online account accessed via a mobile app or a desktop which allows a user an individual or company to deposit and store money which then becomes emoney for any future online transaction with the option of later withdrawing it some experts make the distinction that ewallets require money to be moved and loaded onto them prior to any transaction online or offline whereas digital wallets simply save the users card details for easy future transactions with the money remaining in the users bank or card account ewallet company is not a bank but regulated by financial license independent from bank company many users prefer to use ewallets cause they can avoid many typical for banks processes,0
6a02c0c3734d74d8e827103a,Quora,E-Wallet Discussion,NaN,,"An e-wallet is a prepaid online account, accessed via a mobile app or a desktop, which allows a user (an individual or company) to deposit and store money (which then becomes e-money) for any future online transaction, with the option of later withdrawing it. The terms ‘e-wallet’ and ‘digital wallet’ are used interchangeably within the industry, particularly in the world of blockchain. Some experts make the distinction that e-wallets require money to be moved and loaded onto them prior to any transaction (online or offline), whereas digital wallets simply save the user’s card details for easy future transactions, with the money remaining in the user’s bank or card account. Furthermore, the terms ‘digital wallet’ and ‘mobile wallet’ are often used interchangeably, but a mobile wallet is stored in an app on a mobile device, while a digital wallet can be accessed via a desktop too. Sometimes when looking for statistics, you can see all three terms being used interchangeably.",an ewallet is a prepaid online account accessed via a mobile app or a desktop which allows a user an individual or company to deposit and store money which then becomes emoney for any future online transaction with the option of later withdrawing it the terms ewallet and digital wallet are used interchangeably within the industry particularly in the world of blockchain some experts make the distinction that ewallets require money to be moved and loaded onto them prior to any transaction online or offline whereas digital wallets simply save the users card details for easy future transactions with the money remaining in the users bank or card account furthermore the terms digital wallet and mobile wallet are often used interchangeably but a mobile wallet is stored in an app on a mobile device while a digital wallet can be accessed via a desktop too sometimes when looking for statistics you can see all three terms being used interchangeably,0
6a02c0c3734d74d8e827103b,Quora,E-Wallet Discussion,NaN,,An e-wallet is just like any other wallet but the money is stored virtually just like money in your savings bank account.,an ewallet is just like any other wallet but the money is stored virtually just like money in your savings bank account,1
6a02c0c3734d74d8e827103c,Quora,E-Wallet Discussion,NaN,,"An e-wallet is just like any other wallet but the money is stored virtually just like money in your savings bank account.\n\nBut you can withdraw money from a savings bank account not from an ewallet.\n\nEwallet is useful to do transaction on online portals and offline stores which accept a particular ewallet.(Paytm is the best ewallet in India with widest reach)\n\nSuppose you have Rs1000/- in your ewallet from an issuer X. You can do transactions at various POS-terminals which accept this wallet. When you make your payment through the ewallet, the money without any hassle is moved to the transactor's ac\n\nContinue Reading",an ewallet is just like any other wallet but the money is stored virtually just like money in your savings bank account\n\nbut you can withdraw money from a savings bank account not from an ewallet\n\newallet is useful to do transaction on online portals and offline stores which accept a particular ewalletpaytm is the best ewallet in india with widest reach\n\nsuppose you have rs in your ewallet from an issuer x you can do transactions at various posterminals which accept this wallet when you make your payment through the ewallet the money without any hassle is moved to the transactors ac\n\ncontinue reading,0
6a02c0c3734d74d8e827103d,Quora,E-Wallet Discussion,NaN,,"An e-wallet is just like any other wallet but the money is stored virtually just like money in your savings bank account. But you can withdraw money from a savings bank account not from an ewallet. Ewallet is useful to do transaction on online portals and offline stores which accept a particular ewallet.(Paytm is the best ewallet in India with widest reach) Suppose you have Rs1000/- in your ewallet from an issuer X. You can do transactions at various POS-terminals which accept this wallet. When you make your payment through the ewallet, the money without any hassle is moved to the transactor's account. There is no time required for clearance of money or whatsoever.  If I put this in my terms, the issuer X is rolling money from one account to another in its own ecosystem because of which most ewallets are free of cost to use as the money doesn't move out of the X ecosystem at all. Till now there is no feature where you could withdraw or transfer money to another ewallet. Hope I have answered your question",an ewallet is just like any other wallet but the money is stored virtually just like money in your savings bank account but you can withdraw money from a savings bank account not from an ewallet ewallet is useful to do transaction on online portals and offline stores which accept a particular ewalletpaytm is the best ewallet in india with widest reach suppose you have rs in your ewallet from an issuer x you can do transactions at various posterminals which accept this wallet when you make your payment through the ewallet the money without any hassle is moved to the transactors account there is no time required for clearance of money or whatsoever  if i put this in my terms the issuer x is rolling money from one account to another in its own ecosystem because of which most ewallets are free of cost to use as the money doesnt move out of the x ecosystem at all till now there is no feature where you could withdraw or transfer money to another ewallet hope i have answered your question,0
6a02c0c3734d74d8e827103e,Quora,E-Wallet Discussion,NaN,,"An exchange account (coinbase, gemini, kracken, bittrex, binance…)",an exchange account coinbase gemini kracken bittrex binance,1
6a02c0c3734d74d8e827103f,Quora,E-Wallet Discussion,NaN,,"And Yes, These Tools Aren’t Free — But They’re Worth It",and yes these tools arent free  but theyre worth it,1
6a02c0c3734d74d8e8271040,Quora,E-Wallet Discussion,NaN,,"And honestly? Putting them to use was way easier than I had expected. I bet you can knock out at least three or four of these right now—yes, even from your phone. Don’t wait like I did.",and honestly putting them to use was way easier than i had expected i bet you can knock out at least three or four of these right nowyes even from your phone dont wait like i did,0
6a02c0c3734d74d8e8271041,PlayStore,DANA,1,2026-05-10 11:54:07,Aneh makin lama aplikasi ini... giliran mau login malah di minta OTP...sudah nomor saya tidak aktif lagi... verifikasi email gk bisa... cuba pikir kurang apa lagi saya login pakai kode sandi... verifikasi wajah klo mau nipu jangan gini cara min... ingat akhirat min... ingat mati.... mohonlah bantuannya nya...kan admin bisa apa aja...bukan bot gitoe🙏🙏🙏✌️,aneh makin lama aplikasi ini giliran mau login malah di minta otpsudah nomor saya tidak aktif lagi verifikasi email gk bisa cuba pikir kurang apa lagi saya login pakai kode sandi verifikasi wajah klo mau nipu jangan gini cara min ingat akhirat min ingat mati mohonlah bantuannya nyakan admin bisa apa ajabukan bot gitoe,-1
6a02c0c3734d74d8e8271042,Quora,E-Wallet Discussion,NaN,,Anything attached permanently to the internet has the potential to be hacked or stolen. This includes computer and phone wallets.,anything attached permanently to the internet has the potential to be hacked or stolen this includes computer and phone wallets,0
6a02c0c3734d74d8e8271043,Quora,E-Wallet Discussion,NaN,,Anything that is “regulated” by the SEC can be seized by any,anything that is regulated by the sec can be seized by any,-1
6a02c0c3734d74d8e8271044,Quora,E-Wallet Discussion,NaN,,"Anything that is “regulated” by the SEC can be seized by any arm of the government (US government). This applies to your country’s equivalent of the SEC. If they regulate the exchange, they regulate the accounts. At any point, they can decide that you are a ‘not good’ person and freeze your account.",anything that is regulated by the sec can be seized by any arm of the government us government this applies to your countrys equivalent of the sec if they regulate the exchange they regulate the accounts at any point they can decide that you are a not good person and freeze your account,0
6a02c0c3734d74d8e8271045,Quora,E-Wallet Discussion,NaN,,"Anyway, is the square truly unchanging? The response is no.",anyway is the square truly unchanging the response is no,1
6a02c0c3734d74d8e8271046,PlayStore,DANA,1,2026-05-05 19:51:05,"Apakah saldo saya tetap masuk?saya sudah melakukan top up hari ini tapi sampe sekarang notifikasi dan saldo belum juga masuk,tapi di status pengirimannya sukses,,saya harus menunggu berapa lama?tolong dong kak apk dana nya bisa lebih di perbaiki lagi keamanannya🙏dan saya berharap semoga keluhan saya bisa cepat d tanggapi,,krna in bukan uang sdikit",apakah saldo saya tetap masuksaya sudah melakukan top up hari ini tapi sampe sekarang notifikasi dan saldo belum juga masuktapi di status pengirimannya suksessaya harus menunggu berapa lamatolong dong kak apk dana nya bisa lebih di perbaiki lagi keamanannyadan saya berharap semoga keluhan saya bisa cepat d tanggapikrna in bukan uang sdikit,-1
6a02c0c3734d74d8e8271047,PlayStore,DANA,4,2026-05-09 18:11:38,"Apk ny bagus,sya dapet duit dri daget banyak",apk ny bagussya dapet duit dri daget banyak,-1
6a02c0c3734d74d8e8271048,PlayStore,DANA,5,2026-05-08 22:05:20,Apk nya bagus bgt dan simpel jdi klo mau via transfer mudah bgt yu buruan coba,apk nya bagus bgt dan simpel jdi klo mau via transfer mudah bgt yu buruan coba,1
6a02c0c3734d74d8e8271049,PlayStore,DANA,5,2026-05-10 10:46:53,"Aplikasi (DANA) yang bagus untuk transaksi, gak perlu bawa-bawa uang tunai👍",aplikasi dana yang bagus untuk transaksi gak perlu bawabawa uang tunai,1
6a02c0c3734d74d8e827104a,PlayStore,DANA,2,2026-05-05 22:39:13,Aplikasi Busuk Gangguan mulu,aplikasi busuk gangguan mulu,-1
6a02c0c3734d74d8e827104b,PlayStore,DANA,1,2026-05-10 09:55:46,Aplikasi DANA ASUU. internet butuh gimana... buka aplikasi lain bisa buka aplikasi dana ga ada internet,aplikasi dana asuu internet butuh gimana buka aplikasi lain bisa buka aplikasi dana ga ada internet,-1
6a02c0c3734d74d8e827104c,PlayStore,DANA,4,2026-05-07 10:05:38,"Aplikasi DANA Menjangkau Ke Pelosok Pedesaan, Memudahkan Pengguna Untuk Bertransaksi Diberbagai Model Pembayaran",aplikasi dana menjangkau ke pelosok pedesaan memudahkan pengguna untuk bertransaksi diberbagai model pembayaran,-1
6a02c0c3734d74d8e827104d,PlayStore,DANA,2,2026-05-10 01:17:41,"Aplikasi DANA kenapa gak bisa kirim, atau pun Bayar listrik????????? sering error",aplikasi dana kenapa gak bisa kirim atau pun bayar listrik sering error,-1
6a02c0c3734d74d8e827104e,PlayStore,DANA,4,2026-05-09 19:10:06,"Aplikasi DANA menurut saya sangat membantu dalam kehidupan sehari hari tampilannya sederhana dan mudah dipahami,Aplikasi DANA rekomendde tapi sayang ada keluhan sedikit di akun DANA CICIL saya tidak bisa digunakan limidnya mohon untuk cs di bantu DANA CICIL saya untuk sementara saya kasih bintang ★★★★. saya janji kalau masalah di akun DANA CICIL saya bisa di gunakan saya tambahkan satu lagi bintang. terimah kasih",aplikasi dana menurut saya sangat membantu dalam kehidupan sehari hari tampilannya sederhana dan mudah dipahamiaplikasi dana rekomendde tapi sayang ada keluhan sedikit di akun dana cicil saya tidak bisa digunakan limidnya mohon untuk cs di bantu dana cicil saya untuk sementara saya kasih bintang  saya janji kalau masalah di akun dana cicil saya bisa di gunakan saya tambahkan satu lagi bintang terimah kasih,0
6a02c0c3734d74d8e827104f,PlayStore,DANA,2,2026-05-09 23:56:58,"Aplikasi Nggak Bisa di Buka ForClose terus pas mau login , tolong bantuanya",aplikasi nggak bisa di buka forclose terus pas mau login  tolong bantuanya,-1
6a02c0c3734d74d8e8271050,PlayStore,DANA,5,2026-05-09 20:09:29,Aplikasi bagus,aplikasi bagus,1
6a02c0c3734d74d8e8271051,PlayStore,DANA,1,2026-05-09 05:37:03,Aplikasi burik sekarang,aplikasi burik sekarang,1
6a02c0c3734d74d8e8271052,PlayStore,DANA,1,2026-05-10 11:12:02,"Aplikasi busuk, Tf uang ke bank lain tulisan sukses tapi saldo gak nambah udh complain dsrh nunggu seolah² di ulur² hadehhh udh gw un instal min hati² buat yg mau download, save your money!",aplikasi busuk tf uang ke bank lain tulisan sukses tapi saldo gak nambah udh complain dsrh nunggu seolah di ulur hadehhh udh gw un instal min hati buat yg mau download save your money,-1
6a02c0c3734d74d8e8271053,PlayStore,DANA,4,2026-05-08 10:35:08,Aplikasi dompet Digital bagus Aman terpercaya iya Sukses Selalu,aplikasi dompet digital bagus aman terpercaya iya sukses selalu,1
6a02c0c3734d74d8e8271054,PlayStore,DANA,1,2026-05-04 16:48:54,Aplikasi duet nya sering di ambel sama gogle tanpa pesetujuam,aplikasi duet nya sering di ambel sama gogle tanpa pesetujuam,1
6a02c0c3734d74d8e8271055,PlayStore,DANA,1,2026-05-06 23:02:45,"Aplikasi gajelas suka ngebug pas ngelakuin transaksi kalo pun dilaporin ke asisten diana tetep gajelas cuma ngasih chat yang terus berulang udah paling bener pakai aplikasi lain dari pada ini udh sering trouble fitur laporan juga ga guna klo cuma ngasih teks yang berulang, blok!!!",aplikasi gajelas suka ngebug pas ngelakuin transaksi kalo pun dilaporin ke asisten diana tetep gajelas cuma ngasih chat yang terus berulang udah paling bener pakai aplikasi lain dari pada ini udh sering trouble fitur laporan juga ga guna klo cuma ngasih teks yang berulang blok,-1
6a02c0c3734d74d8e8271056,PlayStore,DANA,5,2026-05-09 19:25:32,Aplikasi ini bagus banget 👍🏻✨✨✨ (⁠人⁠ ⁠•͈⁠ᴗ⁠•͈⁠),aplikasi ini bagus banget,1
6a02c0c3734d74d8e8271057,PlayStore,DANA,1,2026-05-05 10:13:45,"Aplikasi memang bisa di percaya tidak menghilang uang yang kita simpan, transfer ke bank nya juga cukup mudah moga2 KTP saya tidak bocor d aplikasi ini! Tapi gak ada agent buat top up di wilayah ku. Dana, Ewallet yg introvert susah banget top up nya. Banyak syarat buat ikut event. Tidak bisa login pakai email. SEMAKIN LAMBAT MENERIMA DANA KAGET!!!!!! Saya belum dapet kerja, tapi di paksa lengkapi data diri, harus isi penghasilan. Aneh, wong saya gk menghasilkan apa apa.",aplikasi memang bisa di percaya tidak menghilang uang yang kita simpan transfer ke bank nya juga cukup mudah moga ktp saya tidak bocor d aplikasi ini tapi gak ada agent buat top up di wilayah ku dana ewallet yg introvert susah banget top up nya banyak syarat buat ikut event tidak bisa login pakai email semakin lambat menerima dana kaget saya belum dapet kerja tapi di paksa lengkapi data diri harus isi penghasilan aneh wong saya gk menghasilkan apa apa,-1
6a02c0c3734d74d8e8271058,PlayStore,DANA,5,2026-05-10 04:47:12,Aplikasi nya bagus untuk menabung,aplikasi nya bagus untuk menabung,1
6a02c0c3734d74d8e8271059,PlayStore,DANA,5,2026-05-09 09:55:00,Aplikasi sederhana,aplikasi sederhana,1
6a02c0c3734d74d8e827105a,PlayStore,DANA,3,2026-05-07 21:47:53,Aplikasi sering hang. tolong diperbaiki.,aplikasi sering hang tolong diperbaiki,-1
6a02c0c3734d74d8e827105b,PlayStore,DANA,2,2026-05-09 18:52:29,Aplikasi susah dibuka,aplikasi susah dibuka,-1
6a02c0c3734d74d8e827105c,PlayStore,DANA,1,2026-05-05 22:48:50,"Aplikasi taiiii, dikit dikit apdet, mana kalo mau kirim ribet kadabg tidak bisa...👎👎👎👎👎👎👎👎👎🫱👎👎",aplikasi taiiii dikit dikit apdet mana kalo mau kirim ribet kadabg tidak bisa,1
6a02c0c3734d74d8e827105d,PlayStore,DANA,1,2026-05-10 08:22:33,Aplikasinya tidak bisa didaftar knapa..bodong yaa,aplikasinya tidak bisa didaftar knapabodong yaa,-1
6a02c0c3734d74d8e827105e,Quora,E-Wallet Discussion,NaN,,"Apple doesn't set spending limits for regular Apple Pay purchases, such as when you're using it to purchase something from a store. How much you can spend in these situations depends on your bank's limits and sometimes store policies.…",apple doesnt set spending limits for regular apple pay purchases such as when youre using it to purchase something from a store how much you can spend in these situations depends on your banks limits and sometimes store policies,0
6a02c0c3734d74d8e827105f,Quora,E-Wallet Discussion,NaN,,"Apple's offer to open its tap-and-go mobile payment system to rivals is a significant move in response to the European Commission's antitrust investigation. The company proposed allowing third-party developers in the European Economic Area to access its Near-Field Communication (NFC) technology, whi…",apples offer to open its tapandgo mobile payment system to rivals is a significant move in response to the european commissions antitrust investigation the company proposed allowing thirdparty developers in the european economic area to access its nearfield communication nfc technology whi,0
6a02c0c3734d74d8e8271060,Quora,E-Wallet Discussion,NaN,,Are custodial wallets really secure?,are custodial wallets really secure,1
6a02c0c3734d74d8e8271061,Quora,E-Wallet Discussion,NaN,,Are digital wallets more secure or not?,are digital wallets more secure or not,1
6a02c0c3734d74d8e8271062,Quora,E-Wallet Discussion,NaN,,Are digital wallets safe crypto?,are digital wallets safe crypto,1
6a02c0c3734d74d8e8271063,Quora,E-Wallet Discussion,NaN,,"Are increasing in safety. As soon as you own the private keys to your wallet your are relatively safe… unless the private keys are stored on the same computer. Hackers, in such instances, might get to your coins still… although the chances are relatively low.",are increasing in safety as soon as you own the private keys to your wallet your are relatively safe unless the private keys are stored on the same computer hackers in such instances might get to your coins still although the chances are relatively low,0
6a02c0c3734d74d8e8271064,Quora,E-Wallet Discussion,NaN,,Are smart door locks safe and secure?,are smart door locks safe and secure,0
6a02c0c3734d74d8e8271065,Quora,E-Wallet Discussion,NaN,,Are the number of UPI payments or transactions that can be made in a day limited?,are the number of upi payments or transactions that can be made in a day limited,0
6a02c0c3734d74d8e8271066,Quora,E-Wallet Discussion,NaN,,Are there many people in some countries who don't have access to digital payments?,are there many people in some countries who dont have access to digital payments,1
6a02c0c3734d74d8e8271067,PlayStore,DANA,1,2026-05-08 23:46:54,"Aris selalu error... pakai aplikasi biar gampang, malah banyakin masalah",aris selalu error pakai aplikasi biar gampang malah banyakin masalah,1
6a02c0c3734d74d8e8271068,Quora,E-Wallet Discussion,NaN,,As the relationship of the customer with the platform matures this is how he/she typically progresses in the relationship cycle in a loose order-,as the relationship of the customer with the platform matures this is how heshe typically progresses in the relationship cycle in a loose order,0
6a02c0c3734d74d8e8271069,Quora,E-Wallet Discussion,NaN,,Asset-based BankingAuthor has 157 answers and 86.1K answer views,assetbased bankingauthor has  answers and k answer views,0
6a02c0c3734d74d8e827106a,Quora,E-Wallet Discussion,NaN,,Associate Consultant (2018–present),associate consultant present,0
6a02c0c3734d74d8e827106b,Quora,E-Wallet Discussion,NaN,,Author has 1.2K answers and 728.8K answer views,author has k answers and k answer views,0
6a02c0c3734d74d8e827106c,Quora,E-Wallet Discussion,NaN,,Author has 1.4K answers and 1.6M answer views,author has k answers and m answer views,0
6a02c0c3734d74d8e827106d,Quora,E-Wallet Discussion,NaN,,Author has 1.6K answers and 723.4K answer views,author has k answers and k answer views,0
6a02c0c3734d74d8e827106e,Quora,E-Wallet Discussion,NaN,,Author has 1.7K answers and 844.6K answer views,author has k answers and k answer views,0
6a02c0c3734d74d8e827106f,Quora,E-Wallet Discussion,NaN,,Author has 10.7K answers and 12.5M answer views,author has k answers and m answer views,0
6a02c0c3734d74d8e8271070,Quora,E-Wallet Discussion,NaN,,Author has 139 answers and 51K answer views,author has  answers and k answer views,0
6a02c0c3734d74d8e8271071,Quora,E-Wallet Discussion,NaN,,Author has 157 answers and 86.1K answer views,author has  answers and k answer views,0
6a02c0c3734d74d8e8271072,Quora,E-Wallet Discussion,NaN,,Author has 164 answers and 138.2K answer views,author has  answers and k answer views,0
6a02c0c3734d74d8e8271073,Quora,E-Wallet Discussion,NaN,,Author has 164 answers and 2.1M answer views,author has  answers and m answer views,0
6a02c0c3734d74d8e8271074,Quora,E-Wallet Discussion,NaN,,Author has 164 answers and 54.3K answer views,author has  answers and k answer views,0
6a02c0c3734d74d8e8271075,Quora,E-Wallet Discussion,NaN,,Author has 174 answers and 10.5K answer views,author has  answers and k answer views,0
6a02c0c3734d74d8e8271076,Quora,E-Wallet Discussion,NaN,,Author has 177 answers and 415K answer views,author has  answers and k answer views,0
6a02c0c3734d74d8e8271077,Quora,E-Wallet Discussion,NaN,,Author has 183 answers and 1.3M answer views,author has  answers and m answer views,0
6a02c0c3734d74d8e8271078,Quora,E-Wallet Discussion,NaN,,Author has 196 answers and 14.2K answer views,author has  answers and k answer views,0
6a02c0c3734d74d8e8271079,Quora,E-Wallet Discussion,NaN,,Author has 198 answers and 181.4K answer views,author has  answers and k answer views,0
6a02c0c3734d74d8e827107a,Quora,E-Wallet Discussion,NaN,,Author has 2.2K answers and 3.3M answer views,author has k answers and m answer views,0
6a02c0c3734d74d8e827107b,Quora,E-Wallet Discussion,NaN,,Author has 2.3K answers and 2.4M answer views,author has k answers and m answer views,0
6a02c0c3734d74d8e827107c,Quora,E-Wallet Discussion,NaN,,Author has 202 answers and 613.9K answer views,author has  answers and k answer views,0
6a02c0c3734d74d8e827107d,Quora,E-Wallet Discussion,NaN,,Author has 204 answers and 640.6K answer views,author has  answers and k answer views,0
6a02c0c3734d74d8e827107e,Quora,E-Wallet Discussion,NaN,,Author has 263 answers and 231.9K answer views,author has  answers and k answer views,0
